record_id,company_name,contact_first,contact_last,email,phone,city,state,zip,signup_date,monthly_volume,status
MRC-100699,Bluebird Plumbing,Karen,Anderson,karen.anderson@bluebird-example.com,(981) 813-4157,Chicago,IL,60601,2019-02-07,211.47,Churned
MRC-101196,Bluebird Plumbing,Maria,Taylor,maria.taylor@bluebird-example.com,,Portland,OR,97201,2021-07-16,7069.96,churned
MRC-100817,Prairie Plumbing,Jason,Garcia,jason.garcia@prairie-example.com,(394) 733-4590,Providence,ri,02903,2024-04-29,5110.73,churned
MRC-101453,Bluebird HVAC,Anna,Brown,anna.brown@bluebird-example.com,,Portland,OR,97201,2023-01-23,2987.86,Churned
MRC-101956,Copper Electric,Robert,Garcia,robert.garcia@copper-example.com,+1 253 689 3569,Atlanta,GA,30303,2020-02-22,2743.62,active
MRC-101266,Willow HVAC,Brian,Lee,brian.lee@willow-example.com,718-205-5377,Denver,CO,80202,2025-02-09,10742.54,churned
MRC-100291,Ironwood Auto Repair,Sarah,Hall,sarah.hall@ironwood-example.com,,Spring,TX,77373,2024-04-10,2526.75,Pending
MRC-101316,Harbor Logistics,Mark,Thomas,mark.thomas@harbor-example.com,7716293782,Portland,OR,97201,2019-09-17,717.35,pending
MRC-100640,Ironwood Printing,Sarah,Jones,sarah.jones@ironwood-example.com,+1 507 512 9027,Spring,tx,77373,2022-01-09,10032.35,churned
MRC-100139,Pioneer HVAC,Paul,Garcia,paul.garcia@pioneer-example.com,7593831602,Spring,TX,77373,,-3594.34,Pending
MRC-101557,Lakeside Logistics,Karen,Walker,karen.walker@lakeside-example.com,7896162081,Providence,RI,2903,1900-01-01,8652.41,active
MRC-100712,Bluebird Auto Repair,Nancy,Rodriguez,nancy.rodriguez@bluebird-example.com,,Chicago,IL,60601,2019-05-26,3427.76,churned
MRC-100214,Lakeside HVAC,,Jones,emma.jones@lakeside-example.com,+1 341 385 6035,Houston,TX,77002,2022-06-04,12185.65,churned
MRC-101361,Granite Logistics,James,Johnson,james.johnson@granite-example.com,+1 486 695 5227,Newark,NJ,7102,2020-02-02,11120.91,pending
MRC-100498,Ironwood Plumbing,,Johnson,daniel.johnson@ironwood-example.com,,Phoenix,AZ,85001,2022-01-25,870.86,active
MRC-100343,Lakeside Logistics,Kevin,Jackson,kevin.jackson@lakeside-example.com,(973) 838-2507,Boston,ma,02108,,2890.73,Churned
MRC-100737,Lakeside Catering,Anna,Hall,anna.hall@lakeside-example.com,5316841287,Atlanta,GA,30303,2024-03-20,151.61,pending
MRC-100859,Lakeside Electric,,Lee,nancy.lee@lakeside-example.com,+1 950 422 9656,Providence,RI,,2024-04-15,499.96,churned
MRC-101123,Summit Logistics,Robert,Martinez,robert.martinez@summit-example.com,783-398-7300,Denver,CO,80202,2021-05-31,1104.88,active
MRC-100820,Redstone HVAC,Maria,Hall,maria.hall@redstone-example.com,+1 650 306 3596,Providence,RI,2903,2024-02-05,22603.22,churned
MRC-101682,Willow HVAC,Mark,Miller,,523-691-3532,Denver,CO,80202,2023-07-19,408.91,pending
MRC-101991,Bluebird Catering,Linda,Smith,linda.smith@bluebird-example.com,882-621-6622,Denver,CO,,2024-11-03,1606.95,pending
MRC-101220,Redstone Printing,Karen,Brown,karen.brown@redstone-example.com,,Newark,NJ,07102,2019-02-18,3083.17,active
MRC-101844,Granite Printing,Mark,Taylor,mark.taylor@granite-example.com,3138556998,Boston,MA,2108,2023-09-06,550.18,churned
MRC-101147,Copper Auto Repair,Anna,Davis,anna.davis@copper-example.com,(716) 348-7267,Chicago,IL,60601,2023-06-26,4646.8,ACTIVE
MRC-100949,Ironwood Catering,Laura,Moore,laura.moore@ironwood-example.com,931-641-5312,Portland,or,97201,2023-02-16,2854.04,churned
MRC-101790,Prairie Bakery,Anna,Williams,anna.williams@prairie-example.com,+1 913 366 1294,Phoenix,AZ,85001,2025-08-03,4344.75,active
MRC-101175,Lakeside Consulting,Olivia,Rodriguez,olivia.rodriguez@lakeside-example.com,(366) 621-5402,Phoenix,AZ,85001,2021-09-19,2080.02,churned
MRC-101360,Willow Logistics,Anna,Moore,anna.moore@willow-example.com,462-358-3524,Chicago,Ill.,60601,2021-04-07,5972.19,active
MRC-101212,Lakeside Printing,Maria,Williams,maria.williams@lakeside-example.com,9193305506,Providence,RI,2903,2022-03-31,1898.87,pending
MRC-101528,Summit Roofing,Linda,Thomas,linda.thomas@summit-example.com,(570) 599-8610,Newark,NJ,7102,2020-11-01,7826.65,pending
MRC-101440,Pioneer Landscaping,Sophia,Martinez,sophia.martinez@pioneer-example.com,+1 600 424 3269,Providence,RI,02903,2024-02-06,5429.54,pending
MRC-100316,Cedar Consulting,Sarah,Martin,sarah.martin@cedar-example.com,397-326-9847,Providence,RI,2903,2024-10-14,2190.02,pending
MRC-100897,Redstone HVAC,Linda,Davis,linda.davis@redstone-example.com,+1 509 452 2268,Providence,RI,02903,2022-10-20,1406.96,ACTIVE
MRC-101231,Granite Cleaning,Paul,Thomas,paul.thomas@granite-example.com,(979) 494-4043,Providence,ri,2903,2022-02-05,2190.95,Pending
MRC-100511,Lakeside Electric,Michael,Jackson,michael.jackson@lakeside-example.com,2816073102,Phoenix,AZ,85001,2020-09-05,295.47,CHURNED
MRC-100952,Redstone Consulting,,Taylor,,3632119669,Atlanta,GA,30303,2021-02-12,1473.17,pending
MRC-100527,Harbor Consulting,Laura,Taylor,laura.taylor@harbor-example.com,9965269790,Atlanta,GA,30303,,256.87,churned
MRC-101583,Summit Printing,Nancy,Wilson,nancy.wilson@summit-example.com,536-240-3277,Portland,OR,97201,2024-07-12,8223.4,active
MRC-101376,Redstone Electric,,Garcia,emma.garcia@redstone-example.com,+1 264 872 8945,Spring,TX,77373,2023-04-16,1126.1,pending
MRC-101378,Cedar Plumbing,Karen,Davis,karen.davis@cedar-example.com,(245) 822-9690,Chicago,IL,60601,2019-06-30,326.2,churned
MRC-101679,Redstone Consulting,Olivia,Miller,olivia.miller@redstone-example.com,+1 223 613 8857,Phoenix,AZ,85001,2020-05-05,731.65,churned
MRC-100611,Pioneer Bakery,Robert,Jones,robert.jones@pioneer-example.com,3697909971,Houston,TX,77002,2020-04-04,3323.21,churned
MRC-100849,Granite Cleaning,,Martin,mark.martin@granite-example.com,,Phoenix,AZ,85001,2023-06-11,3787.63,CHURNED
MRC-100462,Summit Auto Repair,Paul,Moore,paul.moore@summit-example.com,,Denver,CO,80202,2022-04-05,696.36,active
MRC-101620,Pioneer Consulting,Nancy,Anderson,nancy.anderson@pioneer-example.com,+1 266 419 1786,Houston,TX,77002,,502.81,active
MRC-100094,Prairie Printing,Sophia,Miller,sophia.miller@prairie-example.com,+1 489 241 6894,Chicago,IL,60601,2022-01-26,1756.38,CHURNED
MRC-101863,Ironwood Consulting,Sarah,Hall,sarah.hall@ironwood-example.com,(695) 628-9892,Spring,TX,77373,2023-12-12,1782.1,ACTIVE
MRC-100522,Pioneer Roofing,Daniel,Martinez,daniel.martinez@pioneer-example.com,,Chicago,IL,60601,2022-07-24,2074.15,PENDING
MRC-100503,Prairie Roofing,Linda,Taylor,linda.taylor@prairie-example.com,+1 699 828 8817,Boston,MA,02108,2024-02-16,2459.06,churned
MRC-101469,Pioneer Electric,Sophia,Martinez,sophia.martinez@pioneer-example.com,,Phoenix,AZ,85001,,469.46,pending
MRC-100446,Willow Auto Repair,Mark,Wilson,mark.wilson@willow-example.com,,Phoenix,AZ,85001,2022-11-26,2377.48,CHURNED
MRC-101547,Lakeside Landscaping,Kevin,Rodriguez,kevin.rodriguez@lakeside-example.com,845-248-9489,Portland,OR,97201,2024-10-28,998.79,churned
MRC-101662,Granite Auto Repair,Laura,Williams,laura.williams@granite-example.com,524-315-1210,Houston,TX,77002,2023-06-22,568.64,churned
MRC-100602,Redstone Bakery,Nancy,Walker,nancy.walker@redstone-example.com,463-977-9993,Chicago,IL,60601,2024-05-01,398.41,churned
MRC-100585,Prairie Plumbing,Linda,Brown,linda.brown@prairie-example.com,+1 655 664 6526,Spring,TX,77373,,1846.87,active
MRC-200028,IRONWOOD BAKERY,PAUL,Anderson,paul.anderson@ironwood-example.com,3038427189,Spring,TX,77373,2024-02-04,569.53,churned
MRC-200021,BLUEBIRD PRINTING,SARAH,Jackson,sarah.jackson@bluebird-example.com,+1 268 227 4834,Chicago,IL,60601,2025-03-19,457.72,active
MRC-101104,Pioneer Bakery,Anna,Thomas,anna.thomas@pioneer-example.com,658-712-2447,Houston,TX,77002,2021-04-24,3138.66,churned
MRC-100693,Granite Landscaping,Paul,Jackson,paul.jackson@granite-example.com,+1 984 437 4661,Chicago,IL,60601,2021-01-01,0.0,active
MRC-101762,Prairie Electric,Robert,Jones,robert.jones@prairie-example.com,+1 478 721 4520,Atlanta,GA,30303,1900-01-01,7314.7,churned
MRC-200011,PIONEER PLUMBING,JASON,Williams,jason.williams@pioneer-example.com,+1 537 820 4591,Boston,MA,2108,2020-09-17,2516.35,active
MRC-101350,Bluebird Printing,Daniel,Hall,daniel.hall@bluebird-example.com,+1 587 467 1575,Houston,TX,77002,2024-03-18,1554.23,active
MRC-100865,Prairie Catering,Michael,Garcia,michael.garcia@prairie-example.com,(488) 499-4183,Spring,TX,77373,2024-06-17,3326.65,active
MRC-101843,Prairie Logistics,Emma,Davis,emma.davis@prairie-example.com,7166033343,Portland,OR,97201,2025-06-03,119493.61,churned
MRC-100477,Pioneer Auto Repair,Olivia,Garcia,olivia.garcia@pioneer-example.com,+1 777 868 3960,Portland,or,97201,2024-01-17,2461.51,active
MRC-101304,Lakeside Plumbing,Sophia,Miller,sophia.miller@lakeside-example.com,+1 501 845 5003,Houston,TX,77002,2021-01-15,1447.32,churned
MRC-100997,Harbor Printing,Nancy,Jones,nancy.jones@harbor-example.com,(606) 759-9740,Phoenix,AZ,85001,2021-09-22,1270.54,ACTIVE
MRC-100863,Summit Logistics,Sophia,Anderson,sophia.anderson@summit-example.com,(310) 353-6508,Houston,TX,77002,2024-01-13,7858.49,churned
MRC-100822,Willow Landscaping,James,Anderson,james.anderson@willow-example.com,+1 777 291 5614,Portland,OR,97201,2021-06-11,6103.37,active
MRC-100045,Prairie Auto Repair,Emma,Anderson,emma.anderson@prairie-example.com,(597) 308-8398,Newark,NJ,7102,2020-10-04,135.59,active
MRC-100490,Willow Roofing,Sophia,Lee,sophia.lee@willow-example.com,272-627-7876,Denver,CO,80202,2021-02-08,3760.57,churned
MRC-101914,Ironwood Electric,David,Hall,,+1 648 530 8823,Portland,OR,97201,2022-05-13,2421.1,active
MRC-100923,Harbor Logistics,Michael,Hall,michael.hall@harbor-example.com,6745463505,Phoenix,AZ,85001,2021-10-25,2740.83,pending
MRC-100249,Ironwood Catering,Sarah,Walker,sarah.walker@ironwood-example.com,,Denver,CO,80202,2019-10-06,7697.36,active
MRC-101535,Granite Auto Repair,James,Walker,james.walker@granite-example.com,788-447-6345,Phoenix,AZ,85001,2022-10-13,6778.33,churned
MRC-100771,Granite Bakery,James,Taylor,james.taylor@granite-example.com,8623752244,Atlanta,GA,30303,2021-05-06,0.0,pending
MRC-101791,Pioneer HVAC,Karen,Thomas,karen.thomas@pioneer-example.com,(715) 555-3178,Newark,NJ,7102,2022-09-11,162.05,churned
MRC-100845,Willow Cleaning,James,Williams,james.williams@willow-example.com,4308571194,Providence,RI,2903,2023-06-29,-5675.78,churned
MRC-100205,Willow Roofing,Sophia,Garcia,sophia.garcia@willow-example.com,764-932-8434,Providence,RI,2903,2024-03-13,3303.53,churned
MRC-100149,Ironwood Roofing,James,Lee,james.lee@ironwood-example.com,484-445-6031,Phoenix,AZ,85001,2025-05-09,905.16,pending
MRC-100681,Lakeside Bakery,Kevin,Smith,kevin.smith@lakeside-example.com,(624) 586-9872,Atlanta,GA,,2024-07-09,2164.31,active
MRC-100969,Copper Consulting,James,Jackson,james.jackson@copper-example.com,(393) 493-6204,Chicago,IL,60601,2024-10-15,1834.3,churned
MRC-101624,Granite Printing,Linda,Johnson,linda.johnson@granite-example.com,(496) 298-7222,Phoenix,AZ,85001,2021-09-24,431.38,active
MRC-101607,Harbor Logistics,,Anderson,kevin.anderson@harbor-example.com,(318) 734-6958,Phoenix,AZ,85001,2025-08-01,2722.15,ACTIVE
MRC-101131,Copper Bakery,Kevin,Jackson,kevin.jackson@copper-example.com,+1 413 664 7191,Denver,CO,80202,2022-06-03,425.0,active
MRC-101423,Summit Electric,Emma,Hall,emma.hall@summit-example.com,898-268-4152,Atlanta,GA,30303,2022-04-07,456.81,pending
MRC-101015,Pioneer Plumbing,Brian,Miller,brian.miller@pioneer-example.com,+1 301 964 1035,Houston,TX,77002,2022-05-14,114.38,Active
MRC-100189,Copper Cleaning,Sophia,Walker,sophia.walker@copper-example.com,6278178460,Newark,NJ,7102,2023-07-21,5221.0,active
MRC-100526,Summit HVAC,Michael,Smith,michael.smith@summit-example.com,(710) 389-8890,Portland,OR,97201,2020-06-10,333.33,Active
MRC-100464,Bluebird Landscaping,Jason,Garcia,jason.garcia@bluebird-example.com,+1 456 882 4692,Atlanta,GA,30303,2021-07-10,764.41,active
MRC-101907,Pioneer Bakery,Karen,Jones,karen.jones@pioneer-example.com,347-262-6137,Boston,MA,2108,2025-10-29,367.46,active
MRC-101983,Prairie Logistics,Sophia,Hall,sophia.hall@prairie-example.com,+1 401 893 3342,Newark,NJ,7102,2023-12-08,2050.21,active
MRC-100252,Cedar Roofing,Olivia,Brown,olivia.brown@cedar-example.com,+1 541 678 4815,Houston,TX,77002,2023-02-03,5214.0,pending
MRC-101452,Willow Electric,Michael,Martin,michael.martin@willow-example.com,+1 647 843 7430,Newark,NJ,07102,2020-05-05,7804.97,pending
MRC-100395,Ironwood Consulting,James,Anderson,james.anderson@ironwood-example.com,,Atlanta,GA,30303,2022-10-04,1660.48,active
MRC-101832,Summit Auto Repair,Jason,Lee,jason.lee@summit-example.com,,Atlanta,GA,30303,2023-05-22,1381.04,active
MRC-101319,Granite Landscaping,James,Davis,james.davis@granite-example.com,551-474-8104,Portland,or,97201,2022-08-12,1223.37,active
MRC-100241,Granite HVAC,Michael,Moore,michael.moore@granite-example.com,250-543-5249,Boston,MA,2108,2022-02-14,768.96,churned
MRC-100064,Granite Consulting,Daniel,Jackson,daniel.jackson@granite-example.com,402-744-2312,Boston,MA,2108,2022-05-23,3826.65,pending
MRC-100050,Redstone Plumbing,Maria,Miller,maria.miller@redstone-example.com,(557) 502-8680,Chicago,IL,60601,2025-08-30,2526.6,active
MRC-100168,Cedar Auto Repair,Daniel,Wilson,daniel.wilson@cedar-example.com,484-283-7887,Spring,TX,77373,2024-07-24,351.48,Churned
MRC-101474,Redstone Auto Repair,Robert,Jackson,robert.jackson@redstone-example.com,6674751833,Atlanta,GA,30303,2023-10-17,1591.55,Churned
MRC-101510,Ironwood Cleaning,Maria,Jackson,maria.jackson@ironwood-example.com,(430) 816-6583,Portland,OR,97201,2023-12-15,713.53,active
MRC-101437,Willow Cleaning,Brian,Moore,brian.moore@willow-example.com,550-323-3793,Spring,TX,77373,2021-01-10,5466.32,churned
MRC-100302,Summit Electric,Kevin,Brown,kevin.brown@summit-example.com,(508) 334-2244,Spring,TX,77373,2024-10-21,1940.33,pending
MRC-200019,REDSTONE HVAC,,Walker,brian.walker@redstone-example.com,+1 629 873 3500,Chicago,IL,60601,2022-05-13,327.23,churned
MRC-100727,Prairie Cleaning,Linda,Walker,linda.walker@prairie-example.com,808-833-6054,Phoenix,AZ,85001,2025-06-20,905.02,active
MRC-101673,Redstone Auto Repair,Paul,Williams,paul.williams@redstone-example.com,+1 396 855 2327,Spring,TX,77373,2025-08-13,4459.73,Churned
MRC-101217,Lakeside Plumbing,Sophia,Hall,sophia.hall@lakeside-example.com,(263) 599-5216,Denver,CO,80202,2019-05-05,2669.61,active
MRC-101996,Redstone Cleaning,Emma,Moore,emma.moore@redstone-example.com,(278) 656-7096,Newark,NJ,7102,2020-10-30,871.99,churned
MRC-100200,Pioneer HVAC,Anna,Thomas,anna.thomas@pioneer-example.com,9485648811,Spring,TX,77373,2025-09-21,803.18,active
MRC-100293,Granite Roofing,Jason,Johnson,jason.johnson@granite-example.com,+1 806 302 3814,Spring,TX,77373,2019-09-11,1289.18,pending
MRC-100156,Willow Consulting,David,Rodriguez,david.rodriguez@willow-example.com,(286) 747-4242,Chicago,IL,60601,2021-08-07,5567.11,active
MRC-100218,Harbor Catering,,Walker,jason.walker@harbor-example.com,+1 606 949 3103,Spring,TX,77373,2025-07-29,1349.41,active
MRC-101342,Prairie Auto Repair,Olivia,Rodriguez,olivia.rodriguez@prairie-example.com,2587324136,Chicago,IL,60601,2021-06-21,35147.97,active
MRC-100494,Harbor Bakery,Emma,Johnson,emma.johnson@harbor-example.com,4813135537,Atlanta,GA,30303,2021-06-02,1499.94,churned
MRC-100398,Cedar Printing,,Rodriguez,paul.rodriguez@cedar-example.com,,Denver,CO,,2020-07-25,780.98,pending
MRC-101457,Granite Catering,Emma,Brown,emma.brown@granite-example.com,315-490-1320,Boston,MA,02108,2021-09-17,4371.41,active
MRC-101635,Pioneer Printing,Kevin,Thomas,kevin.thomas@pioneer-example.com,,Atlanta,GA,30303,2023-04-04,1208.49,churned
MRC-100545,Granite Catering,Anna,Anderson,anna.anderson@granite-example.com,,Phoenix,AZ,85001,2025-05-20,4864.75,active
MRC-100448,Harbor Auto Repair,Karen,Moore,karen.moore@harbor-example.com,6625485848,Phoenix,AZ,85001,2023-09-12,319.62,pending
MRC-101976,Lakeside Plumbing,Sophia,Brown,sophia.brown@lakeside-example.com,5763692569,Denver,CO,,2023-05-06,8916.16,pending
MRC-101072,Willow Printing,Sarah,Martin,sarah.martin@willow-example.com,+1 369 479 5693,Phoenix,AZ,85001,2024-11-11,3094.66,ACTIVE
MRC-100639,Willow Bakery,Olivia,Walker,olivia.walker@willow-example.com,+1 925 679 8545,Houston,TX,77002,2023-01-10,2598.83,churned
MRC-100002,Harbor Plumbing,Robert,Smith,robert.smith@harbor-example.com,+1 702 974 7227,Spring,TX,77373,2024-08-20,922.14,churned
MRC-100426,Willow Roofing,Daniel,Lee,daniel.lee@willow-example.com,+1 339 563 4184,Atlanta,GA,30303,2024-04-23,237.87,Pending
MRC-100854,Cedar Consulting,Olivia,Davis,olivia.davis@cedar-example.com,(264) 307-1238,Portland,OR,97201,2021-06-09,4109.19,active
MRC-100968,Summit Consulting,James,Taylor,james.taylor@summit-example.com,(226) 282-1484,Houston,TX,77002,2022-02-08,635.0,pending
MRC-100076,Ironwood Cleaning,Michael,Lee,michael.lee@ironwood-example.com,4483817411,Phoenix,AZ,85001,2025-03-18,10480.89,active
MRC-101799,Copper Auto Repair,Brian,Thomas,brian.thomas@copper-example.com,(306) 766-9198,Portland,OR,97201,2022-05-28,959.24,Active
MRC-100333,Lakeside Roofing,Sarah,Jones,sarah.jones@lakeside-example.com,(989) 738-8508,Spring,TX,77373,2020-09-14,920.89,churned
MRC-101526,Pioneer Electric,Sophia,Garcia,sophia.garcia@pioneer-example.com,6056444935,Boston,MA,2108,2023-05-22,2202.16,churned
MRC-100337,Cedar Bakery,Michael,Lee,michael.lee@cedar-example.com,9909325819,Providence,RI,02903,2022-10-25,1221.19,Churned
MRC-101051,Lakeside Plumbing,Daniel,Williams,daniel.williams@lakeside-example.com,976-275-3686,Houston,TX,77002,,1710.15,churned
MRC-101803,Bluebird Consulting,Kevin,Lee,kevin.lee@bluebird-example.com,(883) 296-6523,Portland,OR,97201,2019-06-03,2781.1,active
MRC-101386,Ironwood Electric,Jason,Miller,jason.miller@ironwood-example.com,+1 863 622 9612,Newark,NJ,07102,2025-07-02,640.93,pending
MRC-101837,Redstone Roofing,Jason,Johnson,jason.johnson@redstone-example.com,2562036117,Providence,RI,2903,2022-02-08,0.0,CHURNED
MRC-100138,Copper Landscaping,Daniel,Jackson,daniel.jackson@copper-example.com,+1 209 551 1480,Denver,CO,80202,2024-01-26,1265.56,active
MRC-101714,Ironwood Roofing,Mark,Martinez,,5812951108,Newark,NJ,7102,2023-09-25,591.75,pending
MRC-101058,Prairie HVAC,Mark,Taylor,mark.taylor@prairie-example.com,,Phoenix,AZ,85001,2023-12-03,6383.45,pending
MRC-101636,Willow HVAC,David,Garcia,david.garcia@willow-example.com,7684178371,Houston,TX,77002,2022-07-07,7858.05,active
MRC-100393,Bluebird Roofing,Brian,Walker,,(769) 700-8010,Atlanta,GA,30303,2024-08-12,2572.66,active
MRC-101101,Copper Logistics,Karen,Brown,karen.brown@copper-example.com,+1 435 480 7047,Providence,RI,02903,2022-05-28,807.33,pending
MRC-100589,Pioneer Printing,Olivia,Garcia,olivia.garcia@pioneer-example.com,(795) 952-8870,Spring,tx,77373,2021-02-03,878.36,pending
MRC-101824,Ironwood Landscaping,Paul,Taylor,paul.taylor@ironwood-example.com,+1 463 456 4218,Providence,RI,02903,2019-11-10,166.8,CHURNED
MRC-101795,Ironwood HVAC,Olivia,Walker,olivia.walker@ironwood-example.com,(231) 378-9261,Spring,TX,77373,2025-05-21,834.16,CHURNED
MRC-101495,Copper Printing,,Lee,karen.lee@copper-example.com,+1 477 374 6084,Phoenix,AZ,85001,2021-06-29,4224.07,pending
MRC-100649,Granite Auto Repair,Mark,Jackson,mark.jackson@granite-example.com,(519) 667-3639,Chicago,IL,60601,2019-02-14,2025.2,ACTIVE
MRC-100253,Ironwood Landscaping,Jason,Lee,jason.lee@ironwood-example.com,,Spring,TX,77373,2019-08-09,298.66,pending
MRC-101946,Granite Electric,Michael,Martin,michael.martin@granite-example.com,4179274654,Spring,TX,77373,2021-01-01,525.13,churned
MRC-101651,Pioneer Auto Repair,Nancy,Martinez,nancy.martinez@pioneer-example.com,,Denver,CO,80202,2021-07-14,1219.01,active
MRC-101130,Granite Logistics,Paul,Walker,paul.walker@granite-example.com,+1 879 834 6080,Portland,OR,97201,2023-02-26,6522.88,churned
MRC-101381,Summit HVAC,Olivia,Wilson,olivia.wilson@summit-example.com,2868033348,Denver,co,80202,2021-06-05,1687.4,ACTIVE
MRC-100248,Summit Electric,Robert,Williams,robert.williams@summit-example.com,(733) 711-1358,Portland,OR,97201,2020-11-01,5205.2,active
MRC-100164,Bluebird HVAC,Robert,Hall,robert.hall@bluebird-example.com,838-811-5560,Denver,CO,80202,2021-11-13,10088.39,churned
MRC-100172,Bluebird Catering,James,Taylor,james.taylor@bluebird-example.com,,Spring,TX,77373,2022-05-11,1971.82,pending
